source_file,image,verdict,winner,advantage_score,confidence,corrected_verdict,corrected_winner,corrected_advantage,corrected_confidence,weighted_score,random_forest,xgboost,svm,statistical,method_consistency,feature_agreement,prediction_strength,feature_quality
df06_summary,df06,Face 1 (Left) is more authentic,Face 1,1.1273693662559072,38.33232392,Face 1 (Left) is more authentic,Face 1,0.093624177,60.73323307278488,1.185470387689175,-0.56,0,0.3216706213482592,1.1986745670003889,-0.08496126,0.2307692307692307,0.1066453894009455,0.2
df17_summary,df17,Face 1 (Left) is more authentic,Face 1,0.6070945986243796,36.64122432,Face 1 (Left) is more authentic,Face 1,0.054150474,54.969682424989294,0.5426130760846017,-0.56,0,0.3216706213482592,1.1563359885486717,-0.07504867,0.2307692307692307,0.089515492,0.2
df20_summary,df20,Face 1 (Left) is more authentic,Face 1,0.4972015400788422,34.14085087,Face 2 (Right) is more authentic,Face 2,0.01216964,51.53179479100143,0.307774216,-0.56,0,0.3216706213482592,1.1559641577773294,-0.080106827,0.2307692307692307,0.083635225,0.2
df12_summary,df12,Face 1 (Left) is more authentic,Face 1,0.4850866691382764,33.06011674,Face 1 (Left) is more authentic,Face 1,0.056483282,52.65860366313709,0.229720451,-0.56,0,0.3216706213482592,1.1468154333702674,-0.082771126,0.2307692307692307,0.081455163,0.2
df25_summary,df25,Face 1 (Left) is more authentic,Face 1,0.4802166553966756,32.66829358,Face 1 (Left) is more authentic,Face 1,0.1743281300430968,56.093055821579554,0.4420550690447329,-0.56,0,0.3216706213482592,0.947875628,-0.06565112,0.2115384615384615,0.081790033,0.2
df14_summary,df14,Face 1 (Left) is more authentic,Face 1,0.4325792554150969,32.3446606,Face 1 (Left) is more authentic,Face 1,0.104262563,58.149382497124606,0.3731274572615983,-0.56,0,0.3216706213482592,0.9296726756384311,-0.064947963,0.2115384615384615,0.079611769,0.2
df18_summary,df18,Face 1 (Left) is more authentic,Face 1,0.3967895489992089,31.34133299,Face 1 (Left) is more authentic,Face 1,0.056581215,51.19703448625024,0.2622522385870895,-0.56,0,0.3216706213482592,0.9625706869376136,-0.067621761,0.2115384615384615,0.077662339,0.2
df13_summary,df13,Face 1 (Left) is more authentic,Face 1,0.370199347,31.21212802,Face 1 (Left) is more authentic,Face 1,0.040798659,48.33621855435112,0.2151182996591092,-0.56,0,0.3216706213482592,0.9285577431455974,-0.066194199,0.2115384615384615,0.075633667,0.2
df07_summary,df07,Face 1 (Left) is more authentic,Face 1,0.4768556839159666,28.84653589,Face 1 (Left) is more authentic,Face 1,0.1175837351928124,57.02194302526065,0.4795058863181563,-0.56,0,0.3216706213482592,0.8405874624231976,-0.062636701,0.1923076923076923,0.080044099,0.2
df23_summary,df23,Face 1 (Left) is more authentic,Face 1,0.5996268540860918,28.49547909,Face 1 (Left) is more authentic,Face 1,0.005348897,46.34880778144552,0.6556766741482676,-0.56,0,0.3216706213482592,0.7283692106666566,-0.065952128,0.1923076923076923,0.081642913,0.2
